"funs","pkgs","in_multiple_pkgs","relative_paths","absolute_paths"
"inset_element","patchwork",FALSE,"2023/2023-11-07/20231107.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-07/20231107.R"
"gg_playback","camcorder",FALSE,"2023/2023-11-07/20231107.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-07/20231107.R"
"file.path","base",FALSE,"2023/2023-11-07/20231107.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-07/20231107.R"
"paste0","base",FALSE,"2023/2023-11-07/20231107.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-07/20231107.R"
"library","base",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"library","base",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"library","base",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"library","base",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"library","base",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"library","base",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"library","base",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"library","base",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"tt_load","tidytuesdayR",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"font_add_google","sysfonts",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"font_add_google","sysfonts",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"showtext_auto","showtext",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"select","dplyr",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"distinct","dplyr",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"mutate","dplyr",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"case_when","dplyr",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"case_when","dplyr",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"select","dplyr",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"distinct","dplyr",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"arrange","dplyr",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"pull","dplyr",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"make_long","(unknown)",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"mutate","dplyr",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"factor","base",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"fct_relevel","forcats",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"gg_record","camcorder",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"file.path","base",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"social_caption","nrBrand",TRUE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"paste0","base",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"ggplot","ggplot",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"aes","ggplot",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"geom_sankey","(unknown)",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"geom_sankey_label","(unknown)",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"labs","ggplot",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"theme_void","ggplot",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"theme","ggplot",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"margin","ggplot",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"element_rect","ggplot",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"element_rect","ggplot",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"element_textbox_simple","ggtext",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"margin","ggplot",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"element_textbox_simple","ggtext",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"margin","ggplot",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"element_textbox_simple","ggtext",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"margin","ggplot",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"gg_playback","camcorder",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"file.path","base",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"paste0","base",FALSE,"2023/2023-11-14/20231114.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-14/20231114.R"
"library","base",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"library","base",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"library","base",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"library","base",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"library","base",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"library","base",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"library","base",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"tt_load","tidytuesdayR",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"font_add_google","sysfonts",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"font_add_google","sysfonts",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"showtext_auto","showtext",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"select","dplyr",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"mutate","dplyr",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"wday","lubridate",TRUE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"count","dplyr",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"mutate","dplyr",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"case_when","dplyr",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"group_by","dplyr",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"summarise","dplyr",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"sum","base",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"arrange","dplyr",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"desc","dplyr",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"gg_record","camcorder",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"file.path","base",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"social_caption","nrBrand",TRUE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"paste0","base",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"ggplot","ggplot",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"geom_point","ggplot",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"aes","ggplot",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"geom_point","ggplot",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"aes","ggplot",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"alpha","ggplot",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"facet_wrap","ggplot",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"scale_y_reverse","ggplot",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"min","base",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"max","base",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"guides","ggplot",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"guide_legend","ggplot",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"labs","ggplot",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"theme_minimal","ggplot",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"theme","ggplot",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"margin","ggplot",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"element_rect","ggplot",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"element_rect","ggplot",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"element_blank","ggplot",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"element_blank","ggplot",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"element_line","ggplot",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"element_text","ggplot",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"rel","ggplot",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"element_blank","ggplot",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"element_textbox_simple","ggtext",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"margin","ggplot",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"element_textbox_simple","ggtext",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"margin","ggplot",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"element_textbox_simple","ggtext",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"margin","ggplot",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"c","base",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"element_text","ggplot",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"margin","ggplot",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"gg_playback","camcorder",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"file.path","base",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"paste0","base",FALSE,"2023/2023-11-21/20231121.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-21/20231121.R"
"library","base",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"library","base",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"library","base",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"library","base",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"library","base",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"library","base",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"library","base",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"library","base",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"tt_load","tidytuesdayR",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"font_add_google","sysfonts",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"showtext_auto","showtext",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"group_by","dplyr",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"summarise","dplyr",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"min","base",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"max","base",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"drop_na","tidyr",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"mutate","dplyr",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"factor","base",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"paste","base",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"rep","base",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"gg_record","camcorder",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"file.path","base",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"social_caption","nrBrand",TRUE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"paste0","base",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"ggplot","ggplot",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"geom_dumbbell","(unknown)",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"aes","ggplot",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"alpha","ggplot",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"geom_text","ggplot",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"filter","dplyr",TRUE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"aes","ggplot",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"geom_text","ggplot",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"filter","dplyr",TRUE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"aes","ggplot",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"labs","ggplot",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"theme_minimal","ggplot",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"theme","ggplot",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"margin","ggplot",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"element_rect","ggplot",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"element_rect","ggplot",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"element_line","ggplot",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"element_blank","ggplot",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"element_blank","ggplot",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"element_textbox_simple","ggtext",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"margin","ggplot",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"c","base",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"element_textbox_simple","ggtext",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"margin","ggplot",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"element_textbox_simple","ggtext",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"margin","ggplot",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"inset_element","patchwork",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"gg_playback","camcorder",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"file.path","base",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"paste0","base",FALSE,"2023/2023-11-28/20231128.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-11-28/20231128.R"
"library","base",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"library","base",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"library","base",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"library","base",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"library","base",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"library","base",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"library","base",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"library","base",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"tt_load","tidytuesdayR",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"font_add_google","sysfonts",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"showtext_auto","showtext",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"filter","dplyr",TRUE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"seq","base",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"group_by","dplyr",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"slice_max","dplyr",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
